policyID,statecode,county,CreditLimit,tiv_2012,point_latitude,point_longitude,line,construction,point_granularity,Country
297451,FL,MIAMI DADE COUNTY,3621764.22,3914040.59,25.89143,-80.16759,Commercial,Reinforced Masonry,1,
744225,FL,MIAMI DADE COUNTY,3779377.53,3146422.5,25.89143,-80.16759,Commercial,Reinforced Masonry,1,
995112,FL,MIAMI DADE COUNTY,2501140.18,2175836.89,25.89146,-80.16679,Commercial,Reinforced Masonry,1,
561360,FL,MIAMI DADE COUNTY,8235725.5,10440000,25.90625,-80.18689,Commercial,Reinforced Masonry,1,
334313,FL,MIAMI DADE COUNTY,2177052.2,3393667.34,25.89968,-80.18656,Commercial,Reinforced Masonry,1,
690071,FL,MIAMI DADE COUNTY,1919997.92,2847648.75,25.89887,-80.18627,Commercial,Reinforced Masonry,1,
628161,FL,MIAMI DADE COUNTY,5115921.53,4775385.32,25.90085,-80.19044,Commercial,Reinforced Masonry,1,
103628,FL,MIAMI DADE COUNTY,1293868.57,1641467.65,25.908367,-80.187294,Residential,Masonry,1,
788913,FL,MIAMI DADE COUNTY,0,232458.07,25.89264,-80.17908,Residential,Wood,1,
814538,FL,MIAMI DADE COUNTY,5710663.88,4705815.46,25.930424,-80.165062,Commercial,Reinforced Masonry,1,
751383,FL,MIAMI DADE COUNTY,1039365,1475046.02,25.92676,-80.16101,Residential,Masonry,1,
473785,FL,MIAMI DADE COUNTY,2700000,3621574.8,25.93817,-80.195809,Commercial,Reinforced Masonry,3,
317692,FL,MIAMI DADE COUNTY,23130000,24840000,25.92551,-80.175323,Commercial,Reinforced Concrete,1,
620006,FL,MIAMI DADE COUNTY,165584.25,132989.32,25.932507,-80.186424,Residential,Wood,1,
705654,FL,MIAMI DADE COUNTY,288014.4,301001.55,25.932507,-80.186424,Residential,Wood,1,
556531,FL,MIAMI DADE COUNTY,1149203.34,1350543.77,25.932507,-80.186424,Residential,Masonry,1,
904203,FL,MIAMI DADE COUNTY,51375.87,39210.06,25.932507,-80.186424,Residential,Wood,1,
302453,FL,MIAMI DADE COUNTY,57132,94200.61,25.932507,-80.186424,Residential,Wood,1,
843497,FL,MIAMI DADE COUNTY,1811875.32,2738903.21,25.940323,-80.169769,Commercial,Reinforced Masonry,1,
397036,FL,MIAMI DADE COUNTY,759751.92,1189005.68,25.940323,-80.169769,Residential,Masonry,1,
339933,FL,MIAMI DADE COUNTY,755455.68,865812.65,25.940323,-80.169769,Residential,Masonry,1,
802962,FL,MIAMI DADE COUNTY,2967079.05,2781654.41,25.938545,-80.169205,Commercial,Reinforced Masonry,1,
370846,FL,MIAMI DADE COUNTY,153422.1,209958.14,25.940323,-80.169769,Residential,Wood,1,
541289,FL,MIAMI DADE COUNTY,91756.31,121614.55,25.940323,-80.169769,Residential,Wood,1,
170934,FL,MIAMI DADE COUNTY,154411.92,165329.77,25.940323,-80.169769,Residential,Wood,1,
298373,FL,MIAMI DADE COUNTY,1489078.08,2563516.41,25.929047,-80.178307,Residential,Masonry,1,
349176,FL,MIAMI DADE COUNTY,5386702.05,8957579.16,25.929047,-80.178307,Commercial,Reinforced Masonry,1,
629041,FL,MIAMI DADE COUNTY,15394.86,17100.58,25.929047,-80.178307,Residential,Wood,1,
124800,FL,MIAMI DADE COUNTY,183512.63,205791.06,25.929047,-80.178307,Residential,Wood,1,
399013,FL,MIAMI DADE COUNTY,255373.56,263261.28,25.929047,-80.178307,Residential,Wood,1,
200838,FL,MIAMI DADE COUNTY,154411.92,213755.51,25.929047,-80.178307,Residential,Wood,1,
403339,FL,MIAMI DADE COUNTY,428907.96,594157.62,25.929159,-80.175407,Residential,Masonry,1,
848458,FL,MIAMI DADE COUNTY,5192903.16,5158110.71,25.929159,-80.175407,Commercial,Reinforced Masonry,1,
891439,FL,MIAMI DADE COUNTY,85124.52,80344.35,25.929159,-80.175407,Residential,Wood,1,
647602,FL,MIAMI DADE COUNTY,42760.22,59665.91,25.929159,-80.175407,Residential,Wood,1,
837982,FL,MIAMI DADE COUNTY,803436.89,992662.35,25.929159,-80.175407,Residential,Masonry,1,
206682,FL,MIAMI DADE COUNTY,1550533.5,1457501.49,25.918898,-80.183807,Residential,Masonry,3,
585784,FL,MIAMI DADE COUNTY,787500,1240362.9,25.918898,-80.183807,Residential,Masonry,3,
593816,FL,MIAMI DADE COUNTY,72000,81865.73,25.918898,-80.183807,Residential,Wood,3,
294718,FL,MIAMI DADE COUNTY,11700,21191.63,25.918898,-80.183807,Residential,Wood,3,
294348,FL,MIAMI DADE COUNTY,11700,12849.34,25.918898,-80.183807,Residential,Wood,3,
373872,FL,MIAMI DADE COUNTY,11700,11316.24,25.918898,-80.183807,Residential,Wood,3,
866064,FL,MIAMI DADE COUNTY,11700,9477,25.918898,-80.183807,Residential,Wood,3,
677467,FL,MIAMI DADE COUNTY,11700,13652.5,25.918898,-80.183807,Residential,Wood,3,
635720,FL,MIAMI DADE COUNTY,3391017.55,5087340.18,25.925663,-80.171776,Commercial,Reinforced Masonry,1,
311783,FL,MIAMI DADE COUNTY,738000,1318538.84,25.92542,-80.16842,Residential,Masonry,1,
971689,FL,MIAMI DADE COUNTY,108735.78,85694.67,25.93256,-80.162178,Residential,Wood,1,
496702,FL,MIAMI DADE COUNTY,135919.72,120548.83,25.91597,-80.16905,Residential,Wood,1,
147699,FL,MIAMI DADE COUNTY,326207.33,236513.36,25.9286,-80.1776,Residential,Wood,4,
347389,FL,MIAMI DADE COUNTY,36245.26,55701.71,25.931618,-80.162132,Residential,Wood,1,
197117,FL,MIAMI DADE COUNTY,8977420.54,9900000,25.931618,-80.162132,Commercial,Reinforced Masonry,1,
787956,FL,MIAMI DADE COUNTY,13591.97,18258.1,25.931618,-80.162132,Residential,Wood,1,
280933,FL,MIAMI DADE COUNTY,135919.72,200646.87,25.922401,-80.157951,Residential,Wood,1,
233269,FL,MIAMI DADE COUNTY,13591.97,18845,25.931618,-80.162132,Residential,Wood,1,
638944,FL,MIAMI DADE COUNTY,13591.97,13281.86,25.931618,-80.162132,Residential,Wood,1,
536294,FL,MIAMI DADE COUNTY,18122.63,22359.56,25.931618,-80.162132,Residential,Wood,1,
403591,FL,MIAMI DADE COUNTY,18122.63,28336.65,25.931618,-80.162132,Residential,Wood,1,
785772,FL,MIAMI DADE COUNTY,7249.05,11453.65,25.922401,-80.157951,Residential,Wood,1,
986708,FL,MIAMI DADE COUNTY,7249.05,5831.02,25.922401,-80.157951,Residential,Wood,1,
558928,FL,MIAMI DADE COUNTY,906.13,718.96,25.942795,-80.192871,Residential,Wood,1,
467903,FL,MIAMI DADE COUNTY,3624.53,5419.04,25.9286,-80.1776,Residential,Wood,3,
718990,FL,MIAMI DADE COUNTY,906.13,737.69,25.92522,-80.18007,Residential,Wood,3,
514746,FL,MIAMI DADE COUNTY,2718.39,2344.53,25.93063,-80.16016,Residential,Wood,3,
528906,FL,MIAMI DADE COUNTY,906.13,1038.97,25.934245,-80.228475,Residential,Wood,3,
360265,FL,MIAMI DADE COUNTY,10873.58,11054.19,25.92749,-80.17013,Residential,Wood,4,
695994,FL,MIAMI DADE COUNTY,3624.53,5841.72,25.934245,-80.228475,Residential,Wood,3,
541717,FL,MIAMI DADE COUNTY,2265.33,2151.76,25.934245,-80.228475,Residential,Wood,3,
430125,FL,MIAMI DADE COUNTY,2718.39,2333.47,25.92417,-80.16036,Residential,Wood,3,
145593,FL,MIAMI DADE COUNTY,21747.16,32386.04,25.92199,-80.16985,Residential,Wood,3,
846815,FL,MIAMI DADE COUNTY,9061.31,14449.68,25.92199,-80.16985,Residential,Wood,3,
668848,FL,MIAMI DADE COUNTY,384406.34,713611.93,25.916353,-80.168953,Residential,Masonry,1,
184164,FL,MIAMI DADE COUNTY,31826.06,39826.81,25.916353,-80.168953,Residential,Wood,1,
110655,FL,MIAMI DADE COUNTY,27183.94,39489.35,25.916353,-80.168953,Residential,Wood,1,
528023,FL,MIAMI DADE COUNTY,163718.02,247413.29,25.916353,-80.168953,Residential,Wood,1,
702290,FL,MIAMI DADE COUNTY,14498.1,12616.83,25.93272,-80.16285,Residential,Wood,1,
487940,FL,MIAMI DADE COUNTY,133711.48,134781.17,25.933256,-80.163124,Residential,Wood,1,
323663,FL,MIAMI DADE COUNTY,4821827.31,3719895.11,25.93272,-80.16285,Commercial,Reinforced Masonry,1,
671810,FL,MIAMI DADE COUNTY,173982.68,154110.38,25.933054,-80.162201,Residential,Wood,1,
271741,FL,MIAMI DADE COUNTY,6184347.3,6363693.37,25.926836,-80.16819,Commercial,Reinforced Masonry,1,
851957,FL,MIAMI DADE COUNTY,60940.06,72484.54,25.9286,-80.1776,Residential,Wood,4,
349325,FL,MIAMI DADE COUNTY,701711.84,639888.92,25.927711,-80.168091,Residential,Masonry,1,
540271,FL,MIAMI DADE COUNTY,13591.97,22021.58,25.927711,-80.168091,Residential,Wood,1,
151182,FL,MIAMI DADE COUNTY,45306.57,48252.41,25.930204,-80.192383,Residential,Wood,1,
360407,FL,MIAMI DADE COUNTY,7249.05,10705.08,25.930204,-80.192383,Residential,Wood,1,
513497,FL,MIAMI DADE COUNTY,18122.63,26841.21,25.92452,-80.16493,Residential,Wood,1,
778159,FL,MIAMI DADE COUNTY,849911.45,1060548.41,25.930204,-80.192383,Residential,Masonry,1,
454841,FL,MIAMI DADE COUNTY,40310.16,55167.52,25.930204,-80.192383,Residential,Wood,1,
845924,FL,MIAMI DADE COUNTY,181226.29,316638.58,25.930204,-80.192383,Residential,Wood,1,
439920,FL,MIAMI DADE COUNTY,63429.2,72701.54,25.930204,-80.192383,Residential,Wood,1,
756756,FL,MIAMI DADE COUNTY,11880000,10980000,25.92811,-80.197784,Commercial,Reinforced Concrete,1,
814425,FL,MIAMI DADE COUNTY,1089189.86,1664238.53,25.925577,-80.170181,Residential,Masonry,1,
820106,FL,MIAMI DADE COUNTY,137604.34,139795,25.929047,-80.178307,Residential,Wood,1,
891303,FL,MIAMI DADE COUNTY,7554005.36,10890000,25.938736,-80.200378,Commercial,Reinforced Masonry,1,
156645,FL,MIAMI DADE COUNTY,363478.57,473519.53,25.934323,-80.162448,Residential,Masonry,1,
603310,FL,MIAMI DADE COUNTY,36540000,42570000,25.941217,-80.188721,Commercial,Steel Frame,1,
386443,FL,MIAMI DADE COUNTY,10530000,16290000,25.928392,-80.182594,Commercial,Reinforced Concrete,1,
430608,FL,MIAMI DADE COUNTY,1272420,1090209.46,25.925734,-80.170273,Residential,Masonry,1,
418809,FL,MIAMI DADE COUNTY,4276459.07,7367141.57,25.91617,-80.18813,Commercial,Reinforced Masonry,1,
238088,FL,MIAMI DADE COUNTY,2393117.46,1779991.19,25.92638,-80.16018,Commercial,Reinforced Masonry,1,
233018,FL,MIAMI DADE COUNTY,1530098.1,1708691.15,25.92706,-80.17973,Residential,Masonry,1,
338721,FL,MIAMI DADE COUNTY,0,65159.64,25.767529,-80.219742,Residential,Wood,3,
694009,FL,MIAMI DADE COUNTY,1134675,1086088.22,25.73416,-80.35104,Residential,Masonry,1,
367998,FL,MIAMI DADE COUNTY,1858566.6,3030850.05,25.71697,-80.35996,Commercial,Reinforced Masonry,1,
264383,FL,MIAMI DADE COUNTY,515035.62,567069.67,25.71697,-80.35996,Residential,Masonry,1,
498401,FL,MIAMI DADE COUNTY,25890.48,20593.29,25.71697,-80.35996,Residential,Wood,1,
948958,FL,MIAMI DADE COUNTY,434590.2,725939.47,25.71697,-80.35996,Residential,Masonry,1,
489091,FL,MIAMI DADE COUNTY,208048.5,230725.99,25.74211,-80.33871,Residential,Wood,1,
326514,FL,MIAMI DADE COUNTY,2584424.7,2491592.17,25.74211,-80.33871,Commercial,Reinforced Masonry,1,
422596,FL,MIAMI DADE COUNTY,856235.16,796106.05,25.74211,-80.33871,Residential,Masonry,1,
405665,FL,MIAMI DADE COUNTY,113733.18,115837.24,25.74211,-80.33871,Residential,Wood,1,
580182,FL,MIAMI DADE COUNTY,4623.3,7448.08,25.74009,-80.33676,Residential,Wood,1,
116015,FL,MIAMI DADE COUNTY,12020.58,12047.51,25.742935,-80.33577,Residential,Wood,1,
122256,FL,MIAMI DADE COUNTY,27739.8,33967.66,25.742935,-80.33577,Residential,Wood,1,
475103,FL,MIAMI DADE COUNTY,127603.08,134805,25.742935,-80.33577,Residential,Wood,1,
441074,FL,MIAMI DADE COUNTY,1071680.94,1194227.66,25.742935,-80.33577,Residential,Masonry,1,
239311,FL,MIAMI DADE COUNTY,4713916.68,4805809.77,25.742935,-80.33577,Commercial,Reinforced Masonry,1,
720989,FL,MIAMI DADE COUNTY,37911.06,57178.22,25.742935,-80.33577,Residential,Wood,1,
838296,FL,MIAMI DADE COUNTY,4224771.54,5052792.96,25.742935,-80.33577,Commercial,Reinforced Masonry,1,
230441,FL,MIAMI DADE COUNTY,5265938.7,5455175.47,25.742935,-80.33577,Commercial,Reinforced Masonry,1,
226802,FL,MIAMI DADE COUNTY,2648226.24,4039869.13,25.742935,-80.33577,Commercial,Reinforced Masonry,1,
824356,FL,MIAMI DADE COUNTY,190479.96,194232.42,25.742935,-80.33577,Residential,Wood,1,
541385,FL,MIAMI DADE COUNTY,31438.44,49511.46,25.742935,-80.33577,Residential,Wood,1,
653189,FL,MIAMI DADE COUNTY,1441575,2429630.51,25.73229,-80.35541,Residential,Masonry,1,
388366,FL,MIAMI DADE COUNTY,13050000,13410000,25.732222,-80.377922,Commercial,Reinforced Concrete,1,
109569,FL,MIAMI DADE COUNTY,1096927.2,895734.3,25.719505,-80.343941,Residential,Masonry,1,
548664,FL,MIAMI DADE COUNTY,449156.34,582898.93,25.719505,-80.343941,Residential,Masonry,1,
467851,FL,MIAMI DADE COUNTY,13246.74,22863.56,25.719505,-80.343941,Residential,Wood,1,
555594,FL,MIAMI DADE COUNTY,1539168.66,1761316.87,25.716616,-80.376053,Residential,Masonry,1,
237548,FL,MIAMI DADE COUNTY,1243023.84,1440609.94,25.716616,-80.376053,Residential,Masonry,1,
245078,FL,MIAMI DADE COUNTY,615586.77,685412.78,25.716616,-80.376053,Residential,Masonry,1,
561941,FL,MIAMI DADE COUNTY,620333.19,631874.49,25.716616,-80.376053,Residential,Masonry,1,
663393,FL,MIAMI DADE COUNTY,97785.36,113610.94,25.716616,-80.376053,Residential,Wood,1,
294907,FL,MIAMI DADE COUNTY,20407.14,28761.99,25.716616,-80.376053,Residential,Wood,1,
252779,FL,MIAMI DADE COUNTY,753516.27,707667.82,25.716616,-80.376053,Residential,Masonry,1,
398733,FL,MIAMI DADE COUNTY,91756.31,137942.77,25.716616,-80.376053,Residential,Wood,1,
585851,FL,MIAMI DADE COUNTY,2158323.57,2901693.37,25.725956,-80.346771,Commercial,Reinforced Masonry,3,
438102,FL,MIAMI DADE COUNTY,26910000,37980000,25.754818,-80.3395,Commercial,Reinforced Concrete,1,
851443,FL,MIAMI DADE COUNTY,24030000,28170000,25.754818,-80.3395,Commercial,Reinforced Concrete,1,
847678,FL,MIAMI DADE COUNTY,33474.87,51194.52,25.754818,-80.3395,Residential,Wood,1,
628145,FL,MIAMI DADE COUNTY,6754264.83,9810000,25.732731,-80.354012,Commercial,Reinforced Masonry,1,
140644,FL,MIAMI DADE COUNTY,29894.67,38132.21,25.732731,-80.354012,Residential,Wood,1,
646455,FL,MIAMI DADE COUNTY,17721.99,14856.34,25.732731,-80.354012,Residential,Wood,1,
757132,FL,MIAMI DADE COUNTY,113049,190380.17,25.732731,-80.354012,Residential,Wood,1,
120766,FL,MIAMI DADE COUNTY,153422.1,146594.82,25.732731,-80.354012,Residential,Wood,1,
127729,FL,MIAMI DADE COUNTY,1688780.34,1878371.26,25.722986,-80.361404,Residential,Masonry,1,
918165,FL,MIAMI DADE COUNTY,1915911.99,2009868.31,25.722986,-80.361404,Commercial,Reinforced Masonry,1,
246038,FL,MIAMI DADE COUNTY,1351525.5,1298534.89,25.722986,-80.361404,Residential,Masonry,1,
557379,FL,MIAMI DADE COUNTY,672003.54,765062.59,25.722986,-80.361404,Residential,Masonry,1,
530697,FL,MIAMI DADE COUNTY,110250,164741.61,25.722986,-80.361404,Residential,Wood,1,
696498,FL,MIAMI DADE COUNTY,466288.47,366905.61,25.722986,-80.361404,Residential,Masonry,1,
483422,FL,MIAMI DADE COUNTY,22197.24,37328.65,25.722986,-80.361404,Residential,Wood,1,
666651,FL,MIAMI DADE COUNTY,100169.78,117172.2,25.722986,-80.361404,Residential,Wood,1,
623130,FL,MIAMI DADE COUNTY,7339.41,7115.47,25.743994,-80.346069,Residential,Wood,1,
750132,FL,MIAMI DADE COUNTY,2340834.75,3105772.73,25.742159,-80.347565,Commercial,Reinforced Masonry,1,
535030,FL,MIAMI DADE COUNTY,508358.34,676401.27,25.742159,-80.347565,Residential,Masonry,1,
993407,FL,MIAMI DADE COUNTY,1741031.28,2139358.34,25.742159,-80.347565,Residential,Masonry,1,
315125,FL,MIAMI DADE COUNTY,289045.08,324630,25.742159,-80.347565,Residential,Wood,1,
767961,FL,MIAMI DADE COUNTY,524320.29,684610.77,25.728741,-80.37635,Residential,Masonry,1,
835549,FL,MIAMI DADE COUNTY,510536.52,718943.65,25.728741,-80.37635,Residential,Masonry,1,
894209,FL,MIAMI DADE COUNTY,771354.09,834617.47,25.728741,-80.37635,Residential,Masonry,1,
930768,FL,MIAMI DADE COUNTY,752737.05,913988.38,25.728741,-80.37635,Residential,Masonry,1,
321402,FL,MIAMI DADE COUNTY,377116.56,388580.9,25.728741,-80.37635,Residential,Masonry,1,
437457,FL,MIAMI DADE COUNTY,24345.36,17002.8,25.728741,-80.37635,Residential,Wood,1,
580988,FL,MIAMI DADE COUNTY,19691.1,26419.63,25.728741,-80.37635,Residential,Wood,1,
304845,FL,MIAMI DADE COUNTY,14499.81,21505.03,25.728741,-80.37635,Residential,Wood,1,
132199,FL,MIAMI DADE COUNTY,91756.31,72786.06,25.728741,-80.37635,Residential,Wood,1,
133146,FL,MIAMI DADE COUNTY,8628764.22,10440000,25.721619,-80.338623,Commercial,Reinforced Masonry,1,
993661,FL,MIAMI DADE COUNTY,72454.82,82195.07,25.721619,-80.338623,Residential,Wood,1,
843158,FL,MIAMI DADE COUNTY,144909.65,113667.13,25.721619,-80.338623,Residential,Wood,1,
966328,FL,MIAMI DADE COUNTY,434728.94,590753.16,25.721619,-80.338623,Residential,Masonry,1,
575922,FL,MIAMI DADE COUNTY,85124.52,61940.86,25.721619,-80.338623,Residential,Wood,1,
944733,FL,MIAMI DADE COUNTY,2720750.04,2269921.76,25.725729,-80.363403,Commercial,Reinforced Masonry,1,
896371,FL,MIAMI DADE COUNTY,1216014.93,1118782.38,25.725729,-80.363403,Residential,Masonry,1,
203951,FL,MIAMI DADE COUNTY,756317.25,1171759.29,25.725729,-80.363403,Residential,Masonry,1,
638407,FL,MIAMI DADE COUNTY,446450.94,586657.96,25.725729,-80.363403,Residential,Masonry,1,
338514,FL,MIAMI DADE COUNTY,537746.04,681431.78,25.725729,-80.363403,Residential,Masonry,1,
225952,FL,MIAMI DADE COUNTY,29536.65,47847.6,25.725729,-80.363403,Residential,Wood,1,
980592,FL,MIAMI DADE COUNTY,25777.44,31774.3,25.725729,-80.363403,Residential,Wood,1,
555605,FL,MIAMI DADE COUNTY,85124.52,68312.43,25.725729,-80.363403,Residential,Wood,1,
479006,FL,MIAMI DADE COUNTY,425322.9,598125.21,25.746702,-80.371956,Residential,Masonry,1,
126343,FL,MIAMI DADE COUNTY,1071703.8,1339408.98,25.75323,-80.36688,Residential,Masonry,1,
273605,FL,MIAMI DADE COUNTY,701358.47,1019281.46,25.733397,-80.375717,Residential,Masonry,1,
796202,FL,MIAMI DADE COUNTY,522232.11,882262.06,25.73865,-80.38008,Residential,Masonry,1,
485334,FL,MIAMI DADE COUNTY,67750.2,74687.82,25.74835,-80.34778,Residential,Wood,1,
498823,FL,MIAMI DADE COUNTY,257892.36,207704.44,25.71699,-80.34869,Residential,Wood,1,
357069,FL,MIAMI DADE COUNTY,79786.33,116083.68,25.71699,-80.34869,Residential,Wood,1,
639792,FL,MIAMI DADE COUNTY,389042.92,470831.41,25.71699,-80.34869,Residential,Masonry,1,
556714,FL,MIAMI DADE COUNTY,102440.18,98957.21,25.74433,-80.34851,Residential,Wood,1,
257161,FL,MIAMI DADE COUNTY,398071.33,596856.21,25.74433,-80.34851,Residential,Masonry,1,
526225,FL,MIAMI DADE COUNTY,4788.22,5907.9,25.746614,-80.376076,Residential,Wood,1,
330520,FL,MIAMI DADE COUNTY,43093.98,53516.52,25.746614,-80.376076,Residential,Wood,1,
583581,FL,MIAMI DADE COUNTY,43093.98,57837.82,25.746614,-80.376076,Residential,Wood,1,
424746,FL,MIAMI DADE COUNTY,43093.98,44882.17,25.746614,-80.376076,Residential,Wood,1,
178460,FL,MIAMI DADE COUNTY,396453.26,537600.92,25.746614,-80.376076,Residential,Masonry,1,
792620,FL,MIAMI DADE COUNTY,353481.21,272627.33,25.746614,-80.376076,Residential,Wood,1,
945098,FL,MIAMI DADE COUNTY,171542.27,138115.55,25.746614,-80.376076,Residential,Wood,1,
647915,FL,MIAMI DADE COUNTY,87031.11,75587.57,25.746614,-80.376076,Residential,Wood,1,
962043,FL,MIAMI DADE COUNTY,87031.11,120161.42,25.746614,-80.376076,Residential,Wood,1,
715205,FL,MIAMI DADE COUNTY,87031.11,140206.08,25.746614,-80.376076,Residential,Wood,1,
631689,FL,MIAMI DADE COUNTY,87031.11,154937.31,25.746614,-80.376076,Residential,Wood,1,
668091,FL,MIAMI DADE COUNTY,133031.13,183662.78,25.746614,-80.376076,Residential,Wood,1,
870083,FL,MIAMI DADE COUNTY,43093.98,58845.7,25.746614,-80.376076,Residential,Wood,1,
534387,FL,MIAMI DADE COUNTY,112575.23,176878.76,25.72398,-80.36035,Residential,Wood,1,
658344,FL,MIAMI DADE COUNTY,353505.94,316469.12,25.72398,-80.36035,Residential,Wood,1,
270136,FL,MIAMI DADE COUNTY,1809068.18,1716250.31,25.747137,-80.353294,Commercial,Reinforced Masonry,3,
671391,FL,MIAMI DADE COUNTY,247500000,351000000,25.80936,-80.26514,Commercial,Steel Frame,3,
102462,FL,MIAMI DADE COUNTY,2432324.7,3361511.66,25.84073,-80.334961,Commercial,Reinforced Masonry,1,
327747,FL,MIAMI DADE COUNTY,3100338.9,3923838.52,25.845265,-80.319294,Commercial,Reinforced Masonry,1,
289015,FL,MIAMI DADE COUNTY,4124812.89,6361451.43,25.845337,-80.321811,Commercial,Reinforced Masonry,1,
539830,FL,MIAMI DADE COUNTY,4090674.45,5345693.37,25.844955,-80.327746,Commercial,Reinforced Masonry,3,
271655,FL,MIAMI DADE COUNTY,2003626.2,2752215.01,25.845619,-80.320624,Commercial,Reinforced Masonry,1,
990717,FL,MIAMI DADE COUNTY,5701532.66,6503293.59,25.84832,-80.32034,Commercial,Reinforced Masonry,1,
330905,FL,MIAMI DADE COUNTY,4050000,5363107.2,25.82124,-80.31106,Commercial,Reinforced Masonry,1,
705703,FL,MIAMI DADE COUNTY,1596472.2,2224843.66,25.821592,-80.332176,Residential,Masonry,1,
913102,FL,MIAMI DADE COUNTY,4031100,7194392.85,25.81754,-80.33548,Commercial,Reinforced Masonry,1,
671522,FL,MIAMI DADE COUNTY,3231750.6,2536226.16,25.821564,-80.337402,Commercial,Reinforced Masonry,1,
289517,FL,MIAMI DADE COUNTY,5948121.6,5575174.38,25.819878,-80.334717,Commercial,Reinforced Masonry,1,
129899,FL,MIAMI DADE COUNTY,3191400,3863049.28,25.819754,-80.334419,Commercial,Reinforced Masonry,1,
994890,FL,MIAMI DADE COUNTY,2907360,2782971.51,25.820911,-80.33316,Commercial,Reinforced Masonry,1,
421232,FL,MIAMI DADE COUNTY,14670000,15570000,25.81955,-80.33275,Commercial,Reinforced Concrete,1,
331661,FL,MIAMI DADE COUNTY,18090000,25290000,25.8194,-80.33083,Commercial,Reinforced Concrete,1,
785439,FL,MIAMI DADE COUNTY,9990000,17190000,25.8205,-80.33011,Commercial,Reinforced Concrete,1,
803942,FL,MIAMI DADE COUNTY,50760000,50940000,25.821663,-80.328087,Commercial,Steel Frame,1,
943333,FL,MIAMI DADE COUNTY,900000,1369504.8,25.818018,-80.335236,Residential,Masonry,3,
410311,FL,MIAMI DADE COUNTY,40420.8,46762.66,25.81086,-80.33641,Residential,Wood,1,
301605,FL,MIAMI DADE COUNTY,463435.2,493250.77,25.8319,-80.30319,Residential,Masonry,1,
857138,FL,MIAMI DADE COUNTY,646337.34,670817.37,25.81124,-80.2913,Residential,Masonry,1,
597098,FL,MIAMI DADE COUNTY,487295.82,701267.41,25.81124,-80.2913,Residential,Masonry,1,
648566,FL,MIAMI DADE COUNTY,1252914.3,1201294.23,25.81124,-80.2913,Residential,Masonry,1,
964811,FL,MIAMI DADE COUNTY,78596.1,101030.57,25.81124,-80.2913,Residential,Wood,1,
254064,FL,MIAMI DADE COUNTY,70274.16,78890.83,25.81124,-80.2913,Residential,Wood,1,
347398,FL,MIAMI DADE COUNTY,110034.54,95333.93,25.81124,-80.2913,Residential,Wood,1,
